loc,blank_lines,comment_lines,avg_line_length,max_nesting_depth,num_keys,file_size_bytes,token_count,num_commits,num_authors,file_age_days,last_modified_days,edit_frequency,is_recently_active,stability_score,churn_total,churn_avg,loc_growth_rate,churn_volatility,num_resources,num_variables,num_dependencies,num_modules,dependency_ratio,has_hardcoded_secret,has_version_pinning,uses_latest_tag,num_anti_patterns,has_error_handling,has_idempotency_check,has_privilege_escalation,template_complexity,num_conditionals,num_loops,repo,tool,filepath,is_defect
11,3,0,28.357142857142858,1,6,411,41,1,1,3886,3886,0.007720020586721565,0,0,1.1,1.1,0.0028306742151312406,0.55,4,0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,tomcat-memcached-failover/roles/memcached/tasks/main.yml,0
3,0,0,21.0,1,1,66,8,1,1,3886,3886,0.007720020586721565,0,0,0.30000000000000004,0.30000000000000004,0.0007720020586721565,0.15000000000000002,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,tomcat-memcached-failover/roles/tomcat/handlers/main.yml,0
22,5,0,42.074074074074076,3,9,1163,92,1,1,3886,3886,0.007720020586721565,0,0,2.2,2.2,0.005661348430262481,1.1,6,3,1,0,0.16666666666666666,0,0,0,0,0,0,0,3,0,2,ansible/ansible-examples,ansible,tomcat-memcached-failover/roles/tomcat/tasks/main.yml,0
17,3,0,11.85,1,8,257,33,1,1,3886,3886,0.007720020586721565,0,0,1.7000000000000002,1.7000000000000002,0.004374678332475553,0.8500000000000001,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,tomcat-memcached-failover/site.yml,0
17,4,2,53.095238095238095,1,9,1136,105,4,4,4546,3668,0.026396832380114386,0,457,6.800000000000001,1.7000000000000002,0.003739551253849538,0.8500000000000001,5,0,0,0,0.0,0,1,0,0,0,0,0,0,4,0,ansible/ansible-examples,ansible,tomcat-standalone/roles/selinux/tasks/main.yml,1
5,1,0,21.166666666666668,1,2,133,15,2,2,4727,3713,0.012693039983075947,0,1014,1.0,0.5,0.0010577533319229956,0.25,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,tomcat-standalone/roles/tomcat/handlers/main.yml,0
39,14,0,35.24528301886792,1,23,1921,187,12,11,4727,3609,0.07615823989845569,0,361,46.800000000000004,3.9000000000000004,0.008250475988999365,1.9500000000000002,15,3,3,0,0.2,0,1,0,0,0,0,0,3,3,0,ansible/ansible-examples,ansible,tomcat-standalone/roles/tomcat/tasks/main.yml,1
9,2,1,15.636363636363637,2,4,183,25,9,9,4727,3609,0.05711867992384176,0,304,8.1,0.8999999999999999,0.001903955997461392,0.44999999999999996,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,ansible/ansible-examples,ansible,tomcat-standalone/site.yml,1
10,0,0,16.7,4,7,177,22,1,1,3959,3959,0.007577671129072998,0,0,1.0,1.0,0.002525890376357666,0.5,2,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/create-user.yml,0
10,1,1,35.36363636363637,4,6,400,40,4,4,4309,3609,0.027848688790902763,0,349,4.0,1.0,0.0023207240659085635,0.5,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/deploy-site.yml,0
13,1,1,21.357142857142858,4,9,313,35,1,1,4309,4309,0.006962172197725691,0,0,1.3,1.3,0.0030169412856811324,0.65,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/enable-iis.yml,0
12,3,0,31.666666666666668,4,8,490,31,2,2,3959,2953,0.015155342258145996,0,1005,2.4000000000000004,1.2000000000000002,0.0030310684516291994,0.6000000000000001,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/install-msi.yml,0
7,2,1,15.777777777777779,2,3,151,24,2,2,4309,3959,0.013924344395451382,0,349,1.4000000000000001,0.7000000000000001,0.0016245068461359943,0.35000000000000003,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/ping.yml,0
8,1,1,21.88888888888889,3,4,206,28,4,4,4309,3609,0.027848688790902763,0,349,3.2,0.8,0.0018565792527268509,0.4,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/run-powershell.yml,0
22,3,0,21.24,6,10,556,60,2,2,4309,3959,0.013924344395451382,0,349,4.4,2.2,0.0051055929449988395,1.1,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/test.yml,0
45,8,1,25.962264150943398,3,13,1429,127,6,1,3938,3937,0.0457084814626714,0,0,27.0,4.5,0.01142712036566785,2.25,3,20,0,0,0.0,0,0,0,0,0,0,0,20,0,1,ansible/ansible-examples,ansible,windows/wamp_haproxy/demo-aws-wamp-launch.yml,1
15,1,1,22.5,4,8,376,47,1,1,3938,3938,0.007618080243778567,0,0,1.5,1.5,0.003809040121889284,0.75,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/wamp_haproxy/roles/elb/tasks/main.yml,0
9,0,1,23.444444444444443,2,6,220,26,1,1,3938,3938,0.007618080243778567,0,0,0.9,0.9,0.0022854240731335703,0.45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/wamp_haproxy/roles/iis/tasks/main.yml,0
6,5,3,18.181818181818183,1,1,211,29,1,1,3938,3938,0.007618080243778567,0,0,0.6000000000000001,0.6000000000000001,0.0015236160487557136,0.30000000000000004,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/wamp_haproxy/roles/mssql/tasks/main.yml,0
6,1,1,42.57142857142857,2,3,305,29,1,1,3938,3938,0.007618080243778567,0,0,0.6000000000000001,0.6000000000000001,0.0015236160487557136,0.30000000000000004,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,windows/wamp_haproxy/roles/web/tasks/main.yml,0
36,6,7,25.642857142857142,3,22,1119,146,5,2,3938,3728,0.03809040121889284,0,209,18.0,3.6,0.009141696292534281,1.8,3,3,0,0,0.0,0,0,0,0,0,0,0,3,0,0,ansible/ansible-examples,ansible,windows/wamp_haproxy/rolling_update.yml,1
50,17,7,18.35820895522388,3,25,1297,164,6,2,3938,3695,0.0457084814626714,0,242,30.0,5.0,0.012696800406297613,2.5,2,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,ansible/ansible-examples,ansible,windows/wamp_haproxy/site.yml,0
3,0,0,22.333333333333332,1,1,70,8,1,1,4725,4725,0.006349206349206349,0,0,0.30000000000000004,0.30000000000000004,0.0006349206349206349,0.15000000000000002,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx/roles/common/handlers/main.yml,0
12,4,0,25.4375,1,6,423,46,3,3,4725,3511,0.01904761904761905,0,1029,3.6,1.2,0.0025396825396825397,0.6,5,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx/roles/common/tasks/main.yml,0
3,0,0,20.666666666666668,1,1,65,8,1,1,4725,4725,0.006349206349206349,0,0,0.30000000000000004,0.30000000000000004,0.0006349206349206349,0.15000000000000002,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx/roles/mysql/handlers/main.yml,0
17,3,0,24.9,1,7,518,60,4,4,4725,3713,0.025396825396825397,0,592,6.800000000000001,1.7000000000000002,0.0035978835978835977,0.8500000000000001,4,1,1,0,0.25,0,1,0,0,0,0,0,1,1,1,ansible/ansible-examples,ansible,wordpress-nginx/roles/mysql/tasks/main.yml,1
3,0,0,24.333333333333332,1,1,76,9,2,2,4725,3958,0.012698412698412698,0,767,0.6000000000000001,0.30000000000000004,0.0006349206349206349,0.15000000000000002,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx/roles/nginx/handlers/main.yml,0
6,1,0,26.857142857142858,1,3,195,21,1,1,4725,4725,0.006349206349206349,0,0,0.6000000000000001,0.6000000000000001,0.0012698412698412698,0.30000000000000004,2,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx/roles/nginx/tasks/main.yml,0
3,0,0,21.666666666666668,1,1,68,8,1,1,4725,4725,0.006349206349206349,0,0,0.30000000000000004,0.30000000000000004,0.0006349206349206349,0.15000000000000002,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx/roles/php-fpm/handlers/main.yml,0
20,2,0,23.181818181818183,2,6,532,57,2,2,4725,3713,0.012698412698412698,0,1012,4.0,2.0,0.004232804232804233,1.0,3,1,2,0,0.6666666666666666,0,0,0,0,0,0,0,1,0,1,ansible/ansible-examples,ansible,wordpress-nginx/roles/php-fpm/tasks/main.yml,0
31,9,0,30.85,5,19,1274,125,14,9,4725,2149,0.08888888888888889,0,1360,43.400000000000006,3.1000000000000005,0.0065608465608465606,1.5500000000000003,10,8,0,0,0.0,0,0,0,0,0,1,0,8,0,0,ansible/ansible-examples,ansible,wordpress-nginx/roles/wordpress/tasks/main.yml,0
13,1,3,15.357142857142858,2,3,229,33,8,8,4725,3505,0.050793650793650794,0,458,10.4,1.3,0.0027513227513227515,0.65,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx/site.yml,0
17,7,0,27.875,1,8,693,80,5,5,3937,3609,0.038100076200152405,0,224,8.5,1.7,0.004318008636017272,0.85,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx_rhel7/roles/common/tasks/main.yml,1
4,1,1,21.2,1,1,111,15,1,1,3937,3937,0.007620015240030481,0,0,0.4,0.4,0.001016002032004064,0.2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx_rhel7/roles/mariadb/handlers/main.yml,0
22,6,1,27.928571428571427,1,9,810,95,3,3,3937,3568,0.022860045720091444,0,224,6.6000000000000005,2.2,0.0055880111760223524,1.1,6,2,1,0,0.16666666666666666,0,0,0,0,1,0,0,2,0,1,ansible/ansible-examples,ansible,wordpress-nginx_rhel7/roles/mariadb/tasks/main.yml,0
3,0,0,24.333333333333332,1,1,76,9,1,1,3937,3937,0.007620015240030481,0,0,0.30000000000000004,0.30000000000000004,0.000762001524003048,0.15000000000000002,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx_rhel7/roles/nginx/handlers/main.yml,0
11,3,0,28.642857142857142,1,6,415,46,2,2,3937,3568,0.015240030480060961,0,369,2.2,1.1,0.0027940055880111762,0.55,4,1,1,0,0.25,0,0,0,0,1,0,0,1,0,0,ansible/ansible-examples,ansible,wordpress-nginx_rhel7/roles/nginx/tasks/main.yml,0
3,0,0,21.666666666666668,1,1,68,8,1,1,3937,3937,0.007620015240030481,0,0,0.30000000000000004,0.30000000000000004,0.000762001524003048,0.15000000000000002,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx_rhel7/roles/php-fpm/handlers/main.yml,0
20,2,0,23.181818181818183,2,6,532,57,2,2,3937,3713,0.015240030480060961,0,224,4.0,2.0,0.00508001016002032,1.0,3,1,2,0,0.6666666666666666,0,0,0,0,0,0,0,1,0,1,ansible/ansible-examples,ansible,wordpress-nginx_rhel7/roles/php-fpm/tasks/main.yml,0
42,18,0,38.36666666666667,5,21,2362,255,3,3,3937,3609,0.022860045720091444,0,224,12.600000000000001,4.2,0.010668021336042673,2.1,19,8,0,0,0.0,0,0,0,0,0,0,0,8,0,0,ansible/ansible-examples,ansible,wordpress-nginx_rhel7/roles/wordpress/tasks/main.yml,0
12,1,2,15.923076923076923,2,3,220,30,1,1,3937,3937,0.007620015240030481,0,0,1.2000000000000002,1.2000000000000002,0.003048006096012192,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/ansible-examples,ansible,wordpress-nginx_rhel7/site.yml,0
51,6,0,16.140350877192983,6,33,977,92,5,4,629,361,0.23847376788553262,0,132,25.5,5.1,0.08108108108108109,2.55,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,ansible/awx,ansible,.codecov.yml,1
133,13,0,27.595890410958905,5,89,4178,468,2,2,629,144,0.09538950715421304,0,484,26.6,13.3,0.21144674085850557,6.65,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/awx,ansible,.github/ISSUE_TEMPLATE/bug_report.yml,0
12,0,0,60.083333333333336,2,8,743,75,2,2,629,144,0.09538950715421304,0,484,2.4000000000000004,1.2000000000000002,0.019077901430842606,0.6000000000000001,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/awx,ansible,.github/ISSUE_TEMPLATE/config.yml,0
80,8,0,29.147727272727273,5,54,2654,299,2,2,629,144,0.09538950715421304,0,484,16.0,8.0,0.1271860095389507,4.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/awx,ansible,.github/ISSUE_TEMPLATE/feature_request.yml,0
38,4,0,29.5,4,26,1281,136,14,4,691,214,0.6078147612156295,0,154,53.2,3.8000000000000003,0.05499276410998553,1.9000000000000001,4,2,0,0,0.0,0,0,0,0,0,0,0,6,0,0,ansible/awx,ansible,.github/actions/awx_devel_image/action.yml,1
70,7,0,29.883116883116884,6,41,2378,254,14,6,691,214,0.6078147612156295,0,191,98.0,7.0,0.10130246020260492,3.5,8,3,0,0,0.0,0,0,0,0,0,0,0,6,0,0,ansible/awx,ansible,.github/actions/run_awx_devel/action.yml,1
27,0,0,29.25925925925926,5,19,817,86,1,1,431,431,0.06960556844547564,0,0,2.7,2.7,0.06264501160092807,1.35,2,1,0,0,0.0,0,1,0,0,0,0,0,4,0,0,ansible/awx,ansible,.github/actions/setup-python/action.yml,0
28,1,0,34.55172413793103,5,16,1031,112,1,1,431,431,0.06960556844547564,0,0,2.8000000000000003,2.8000000000000003,0.06496519721577726,1.4000000000000001,2,1,0,0,0.0,0,0,0,0,0,0,0,3,0,0,ansible/awx,ansible,.github/actions/setup-ssh-agent/action.yml,0
18,1,0,27.94736842105263,4,15,550,65,2,2,629,500,0.09538950715421304,0,128,3.6,1.8,0.028616852146263912,0.9,2,0,0,0,0.0,0,0,0,0,0,0,0,3,0,0,ansible/awx,ansible,.github/actions/upload_awx_devel_logs/action.yml,0
17,0,0,24.0,3,12,425,43,2,2,629,241,0.09538950715421304,0,387,3.4000000000000004,1.7000000000000002,0.02702702702702703,0.8500000000000001,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,ansible/awx,ansible,.github/dependabot.yml,0
93,9,4,38.38235294117647,8,34,4023,401,3,2,223,117,0.40358744394618834,0,92,27.900000000000002,9.3,0.4170403587443946,4.65,4,5,0,0,0.0,0,0,0,0,0,0,0,6,0,0,ansible/awx,ansible,.github/workflows/api_schema_check.yml,1
448,42,3,34.73877551020408,7,249,17512,1424,45,15,691,94,1.9536903039073805,0,62,2016.0,44.8,0.6483357452966715,22.4,39,39,0,0,0.0,1,1,1,0,0,0,0,46,0,0,ansible/awx,ansible,.github/workflows/ci.yml,1
49,8,3,35.333333333333336,6,30,2071,171,1,1,629,629,0.04769475357710652,0,0,4.9,4.9,0.07790143084260731,2.45,3,0,0,0,0.0,0,1,0,0,0,0,0,5,0,0,ansible/awx,ansible,.github/workflows/dab-release.yml,0
67,10,0,30.415584415584416,6,41,2419,233,16,4,691,6,0.6946454413892909,1,216,107.2,6.7,0.09696092619392185,3.35,7,4,0,0,0.0,0,1,0,0,0,0,0,5,0,0,ansible/awx,ansible,.github/workflows/devel_images.yml,1
20,3,0,18.434782608695652,5,15,447,48,8,4,691,264,0.3473227206946454,0,169,16.0,2.0,0.02894356005788712,1.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/awx,ansible,.github/workflows/docs.yml,1
23,0,0,39.34782608695652,5,18,928,92,2,2,629,193,0.09538950715421304,0,436,4.6000000000000005,2.3000000000000003,0.03656597774244833,1.1500000000000001,1,3,0,0,0.0,0,1,0,0,0,0,0,5,0,0,ansible/awx,ansible,.github/workflows/feature_branch_deletion.yml,1
55,8,0,28.11111111111111,8,37,1834,158,2,2,629,431,0.09538950715421304,0,198,11.0,5.5,0.08744038155802862,2.75,4,3,0,0,0.0,0,1,0,0,0,0,0,4,0,0,ansible/awx,ansible,.github/workflows/label_issue.yml,0
56,7,0,28.841269841269842,8,37,1880,164,8,4,691,264,0.3473227206946454,0,169,44.800000000000004,5.6000000000000005,0.08104196816208394,2.8000000000000003,4,3,0,0,0.0,0,1,0,0,0,0,0,4,0,0,ansible/awx,ansible,.github/workflows/label_pr.yml,1
38,1,2,36.38461538461539,6,21,1458,189,2,2,629,27,0.09538950715421304,1,601,7.6000000000000005,3.8000000000000003,0.06041335453100159,1.9000000000000001,2,1,0,0,0.0,0,1,0,0,0,0,0,2,0,0,ansible/awx,ansible,.github/workflows/pr_body_check.yml,0
97,17,0,35.64035087719298,8,47,4177,423,2,2,629,431,0.09538950715421304,0,198,19.400000000000002,9.700000000000001,0.15421303656597773,4.8500000000000005,14,26,0,0,0.0,0,1,1,0,0,0,0,32,0,0,ansible/awx,ansible,.github/workflows/promote.yml,0
224,24,46,43.11693548387097,8,55,11174,1161,3,2,241,195,0.37344398340248963,0,23,67.2,22.400000000000002,0.9294605809128631,11.200000000000001,7,22,0,0,0.0,0,1,0,0,0,0,0,24,0,0,ansible/awx,ansible,.github/workflows/sonarcloud_pr.yml,0
158,24,19,35.68681318681319,7,49,6712,701,3,2,117,6,0.7692307692307693,1,69,47.400000000000006,15.800000000000002,1.3504273504273505,7.900000000000001,10,25,0,0,0.0,0,1,0,0,0,0,0,26,0,0,ansible/awx,ansible,.github/workflows/spec-sync-on-merge.yml,1
142,23,1,32.73939393939394,7,78,5567,504,3,3,629,258,0.14308426073131958,0,198,42.6,14.200000000000001,0.22575516693163752,7.1000000000000005,17,20,0,0,0.0,1,1,1,0,0,0,0,21,0,0,ansible/awx,ansible,.github/workflows/stage.yml,1
29,3,0,31.59375,6,21,1043,91,1,1,629,629,0.04769475357710652,0,0,2.9000000000000004,2.9000000000000004,0.046104928457869634,1.4500000000000002,2,8,0,0,0.0,0,0,0,0,0,0,0,8,0,0,ansible/awx,ansible,.github/workflows/update_dependabot_prs.yml,0
48,5,0,35.0,6,32,1908,163,16,5,691,6,0.6946454413892909,1,154,76.80000000000001,4.800000000000001,0.0694645441389291,2.4000000000000004,3,8,0,0,0.0,0,1,0,0,0,0,0,9,0,0,ansible/awx,ansible,.github/workflows/upload_schema.yml,1
14,2,2,24.375,3,6,406,50,2,2,629,151,0.09538950715421304,0,477,2.8000000000000003,1.4000000000000001,0.022257551669316374,0.7000000000000001,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,ansible/awx,ansible,.readthedocs.yaml,1
62,3,0,31.0,7,36,2080,121,3,2,28,3,3.0,1,17,18.6,6.2,2.2142857142857144,3.1,13,15,0,0,0.0,0,0,0,0,0,0,0,15,0,0,ansible/awx,ansible,.tekton/run-atf-tests-pull-request.yaml,0
22,0,0,21.5,4,10,495,62,1,1,629,629,0.04769475357710652,0,0,2.2,2.2,0.034976152623211444,1.1,2,2,0,2,0.0,0,1,0,0,0,0,1,8,0,0,ansible/awx,ansible,awx/api/templates/instance_install_bundle/install_receptor.yml,0
4,0,0,14.75,2,2,63,7,3,3,629,60,0.14308426073131958,0,414,1.2000000000000002,0.4000000000000001,0.006359300476947536,0.20000000000000004,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,ansible/awx,ansible,awx/api/templates/instance_install_bundle/requirements.yml,0
19,0,0,25.210526315789473,1,13,498,49,1,1,95,95,0.31578947368421056,0,0,1.9000000000000001,1.9000000000000001,0.2,0.9500000000000001,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,ansible/awx,ansible,awx/main/tests/data/collections/host_query_external_v1_0_0/galaxy.yml,1
19,0,0,25.57894736842105,1,13,505,50,1,1,95,95,0.31578947368421056,0,0,1.9000000000000001,1.9000000000000001,0.2,0.9500000000000001,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,ansible/awx,ansible,awx/main/tests/data/collections/host_query_external_v1_5_0/galaxy.yml,1
19,0,0,25.57894736842105,1,13,505,50,1,1,95,95,0.31578947368421056,0,0,1.9000000000000001,1.9000000000000001,0.2,0.9500000000000001,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,ansible/awx,ansible,awx/main/tests/data/collections/host_query_external_v3_0_0/galaxy.yml,1
6,0,0,14.5,2,3,93,12,1,1,503,503,0.05964214711729623,0,0,0.6000000000000001,0.6000000000000001,0.011928429423459244,0.30000000000000004,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/awx,ansible,awx/main/tests/data/projects/debug/debug.yml,1
11,0,0,22.363636363636363,4,7,257,28,1,1,66,66,0.45454545454545453,0,0,1.1,1.1,0.16666666666666666,0.55,1,1,0,0,0.0,0,0,0,0,0,0,0,1,1,0,ansible/awx,ansible,awx/main/tests/data/projects/debug/set_stats.yml,1
9,0,0,19.555555555555557,3,6,185,24,1,1,388,388,0.07731958762886598,0,0,0.9,0.9,0.023195876288659795,0.45,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,ansible/awx,ansible,awx/main/tests/data/projects/debug/sleep.yml,1
6,1,0,12.285714285714286,2,3,93,12,1,1,423,423,0.07092198581560284,0,0,0.6000000000000001,0.6000000000000001,0.014184397163120567,0.30000000000000004,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/awx,ansible,awx/main/tests/data/projects/facts/clear.yml,1
16,1,0,15.705882352941176,7,11,284,32,1,1,423,423,0.07092198581560284,0,0,1.6,1.6,0.037825059101654845,0.8,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,ansible/awx,ansible,awx/main/tests/data/projects/facts/gather.yml,1
20,1,1,19.904761904761905,7,13,439,53,1,1,95,95,0.31578947368421056,0,0,2.0,2.0,0.21052631578947367,1.0,2,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,ansible/awx,ansible,awx/main/tests/data/projects/facts/gather_slow.yml,1
8,1,0,11.777777777777779,2,5,115,15,1,1,423,423,0.07092198581560284,0,0,0.8,0.8,0.018912529550827423,0.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/awx,ansible,awx/main/tests/data/projects/facts/no_op.yml,1
4,0,0,33.75,2,1,139,12,2,2,468,466,0.12820512820512822,0,2,0.8,0.4,0.008547008547008548,0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,ansible/awx,ansible,awx/main/tests/data/projects/host_query/extensions/audit/event_query.yml,1
19,0,0,23.842105263157894,1,13,472,46,1,1,503,503,0.05964214711729623,0,0,1.9000000000000001,1.9000000000000001,0.03777335984095427,0.9500000000000001,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,ansible/awx,ansible,awx/main/tests/data/projects/host_query/galaxy.yml,1
